Date,Duration,Data_Usage,Call_Type
2025-12-21 00:06:15.391434,483,463.45,Internal
2025-12-24 07:58:04.391434,3140,194.6,International
2025-11-28 16:49:27.391434,2368,39.34,Internal
2025-11-30 19:05:23.391434,1243,0.0,International
2025-12-02 10:06:45.391434,2536,92.29,Internal
2025-12-17 23:50:41.391434,2180,0.0,Internal
2025-12-26 19:28:27.391434,2459,374.38,International
2025-11-30 09:15:55.391434,2979,221.62,International
2025-12-04 09:15:57.391434,3119,0.0,Internal
2025-12-02 14:41:38.391434,2281,48.31,International
2025-12-16 00:49:42.391434,136,492.57,Internal
2025-12-07 08:25:07.391434,2773,62.37,Internal
2025-12-25 18:48:43.391434,652,142.63,International
2025-12-01 08:47:51.391434,1801,9.66,International
2025-12-06 11:02:10.391434,1564,107.18,Emergency
2025-12-02 17:02:38.391434,448,0.0,Internal
2025-12-13 03:07:39.391434,156,349.6,Internal
2025-12-09 01:47:23.391434,3510,311.71,Emergency
2025-12-02 06:27:59.391434,3221,0.0,Internal
2025-12-16 16:59:05.391434,3075,486.6,Internal
2025-12-22 11:41:39.391434,2808,197.17,International
2025-12-08 12:43:50.391434,1020,9.44,Internal
2025-12-09 00:14:06.391434,786,0.0,Internal
2025-12-12 21:03:25.391434,2144,311.54,International
2025-12-23 20:15:22.391434,1227,0.0,Internal
2025-12-15 16:29:47.391434,1368,0.0,Roaming
2025-12-19 10:30:21.391434,2092,451.63,Internal
2025-12-13 04:56:00.391434,1936,0.0,Internal
2025-12-16 10:21:44.391434,2032,250.91,Internal
2025-12-25 20:52:39.391434,1190,476.78,Internal
2025-12-15 00:35:36.391434,1796,408.68,Internal
2025-11-30 18:30:06.391434,266,308.76,International
2025-12-27 10:15:13.391434,1468,0.0,Internal
2025-12-07 07:06:21.391434,2037,469.41,International
2025-12-24 04:26:43.391434,2199,216.67,Internal
2025-12-19 09:13:58.391434,2933,0.0,International
2025-12-03 15:34:26.391434,2680,73.15,Internal
2025-12-24 05:22:55.391434,1748,310.36,Roaming
2025-12-27 01:12:45.391434,3453,0.0,International
2025-12-27 19:44:01.391434,941,84.81,Internal
2025-12-16 00:35:01.391434,2753,430.26,Internal
2025-12-28 21:13:38.391434,1859,0.0,International
2025-12-27 01:29:18.391434,1649,48.1,Internal
2025-12-09 12:24:09.391434,1925,380.83,International
2025-12-05 12:57:38.391434,2300,489.14,Internal
2025-12-23 15:52:13.391434,362,236.98,Emergency
2025-12-08 06:44:05.391434,2616,493.27,International
2025-12-08 23:03:44.391434,382,0.0,Internal
2025-12-20 18:24:33.391434,53,30.36,Internal
2025-12-28 11:05:22.391434,2688,102.1,Internal
2025-12-27 00:34:29.391434,3265,148.95,International
2025-12-04 19:29:30.391434,1861,0.0,Internal
2025-12-10 22:57:24.391434,504,356.99,Internal
2025-12-09 07:18:50.391434,1551,414.17,Internal
2025-12-01 04:23:45.391434,711,485.96,Internal
2025-12-06 03:46:16.391434,3192,431.57,Internal
2025-12-15 23:20:37.391434,2066,360.72,International
2025-12-05 22:26:48.391434,3443,116.83,Roaming
2025-11-29 05:07:57.391434,2262,249.34,Internal
2025-12-01 05:53:47.391434,1391,191.16,Internal
2025-12-17 19:56:48.391434,973,218.67,Emergency
2025-12-01 21:17:45.391434,419,0.0,Internal
2025-12-04 19:47:25.391434,2069,175.35,Internal
2025-12-24 07:44:19.391434,255,0.0,Internal
2025-12-02 21:05:08.391434,2319,0.0,Roaming
2025-12-21 11:28:57.391434,18,455.33,Internal
2025-12-25 22:50:37.391434,2715,0.0,International
2025-12-14 05:17:51.391434,948,0.0,International
2025-12-29 00:57:49.391434,2708,481.44,Emergency
2025-12-07 02:06:07.391434,1412,0.0,Internal
2025-12-10 17:53:36.391434,1943,489.83,Emergency
2025-12-10 04:20:54.391434,309,0.0,International
2025-12-01 03:45:45.391434,1762,354.27,International
2025-12-01 02:24:41.391434,2328,381.56,Internal
2025-12-26 02:36:24.391434,1701,195.55,Internal
2025-12-25 02:03:29.391434,3156,414.2,International
2025-12-16 02:27:08.391434,3039,464.09,International
2025-12-25 17:17:42.391434,898,0.0,Internal
2025-12-01 14:31:29.391434,1570,70.43,Internal
2025-12-06 13:31:34.391434,3030,360.52,Internal
2025-12-27 01:40:21.391434,2920,0.0,Internal
2025-12-05 06:53:12.391434,3448,170.03,Internal
2025-12-28 21:16:54.391434,927,315.97,Internal
2025-11-28 20:38:11.391434,486,403.99,Roaming
2025-11-30 11:27:39.391434,2162,73.26,Internal
2025-12-06 07:04:37.391434,2987,0.0,Internal
2025-12-27 03:38:27.391434,2583,396.28,Internal
2025-12-17 07:41:27.391434,419,154.64,Roaming
2025-12-15 02:46:55.391434,651,101.28,International
2025-12-20 23:16:31.391434,1231,183.93,International
2025-12-01 05:06:01.391434,1429,10.32,International
2025-12-01 02:03:50.391434,2582,0.0,Internal
2025-12-17 22:34:36.391434,472,164.06,Internal
2025-12-11 13:14:35.391434,1113,455.32,Internal
2025-12-09 22:43:01.391434,1745,0.0,International
2025-12-03 09:11:18.391434,2284,157.83,Internal
2025-11-30 07:07:30.391434,1531,0.0,Emergency
2025-12-13 13:06:16.391434,2394,113.16,International
2025-12-18 21:01:43.391434,3204,378.43,Internal
2025-12-09 06:42:44.391434,3150,164.89,Internal
2025-12-23 21:36:01.391434,744,69.39,International
2025-12-27 07:00:26.391434,3377,28.5,Internal
2025-12-03 12:02:12.391434,732,0.0,Internal
2025-12-22 22:41:24.391434,288,402.33,Internal
2025-12-20 00:31:29.391434,486,397.62,International
2025-12-20 10:47:53.391434,113,309.97,Internal
2025-12-01 05:52:49.391434,183,0.0,Internal
2025-12-01 22:34:30.391434,197,160.42,Internal
2025-12-14 14:18:08.391434,885,50.52,Roaming
2025-12-11 18:06:35.391434,2221,251.22,Internal
2025-12-13 16:41:27.391434,1194,177.53,International
2025-12-22 07:37:16.391434,2248,136.84,Internal
2025-12-24 04:09:57.391434,2791,194.08,Internal
2025-12-01 16:07:10.391434,1718,71.21,International
2025-12-13 05:27:05.391434,837,419.79,Internal
2025-12-08 22:07:46.391434,1825,433.47,Internal
2025-12-09 13:03:36.391434,610,458.38,International
2025-12-28 02:15:07.391434,525,481.62,Internal
2025-12-18 00:11:06.391434,2798,10.88,Emergency
2025-12-08 06:43:25.391434,2339,484.96,Internal
2025-12-22 04:06:25.391434,1475,199.76,Internal
2025-12-01 09:48:31.391434,908,82.47,Internal
2025-12-28 00:27:17.391434,1435,42.77,Internal
2025-12-20 08:14:19.391434,3095,6.95,Internal
2025-12-04 10:42:59.391434,783,314.13,Internal
2025-12-20 13:53:12.391434,2291,0.0,International
2025-12-03 09:05:25.391434,3361,0.0,Internal
2025-12-27 20:08:49.391434,1193,284.08,International
2025-12-08 03:37:54.391434,917,484.45,Internal
2025-12-04 11:20:12.391434,1243,264.9,Internal
2025-11-28 10:59:06.391434,514,295.67,Internal
2025-12-01 11:25:40.391434,780,8.43,Internal
2025-11-29 02:23:01.391434,2431,75.04,International
2025-12-19 03:37:14.391434,1021,0.0,International
2025-12-19 14:23:33.391434,2320,427.47,Internal
2025-12-13 07:54:40.391434,2787,165.75,Roaming
2025-12-16 04:29:22.391434,2884,305.06,International
2025-12-21 00:54:04.391434,620,0.0,International
2025-12-22 04:43:02.391434,2850,0.0,International
2025-12-16 22:36:26.391434,3341,0.0,Internal
2025-12-03 09:07:44.391434,2742,282.99,Internal
2025-12-12 07:06:15.391434,1543,0.0,Internal
2025-12-14 05:30:25.391434,2506,397.4,Roaming
2025-12-17 22:29:00.391434,1189,488.78,International
2025-12-28 16:22:27.391434,1464,0.0,International
2025-12-10 12:02:09.391434,626,82.1,Internal
2025-12-06 15:04:28.391434,163,0.0,International
2025-12-05 23:54:41.391434,3595,406.45,Internal
2025-12-08 23:42:41.391434,2831,93.84,Internal
2025-12-18 12:45:27.391434,1560,215.84,International
2025-12-09 10:24:37.391434,3271,90.96,Internal
2025-12-03 04:08:06.391434,3112,85.73,Internal
2025-12-24 16:16:33.391434,2127,243.88,Internal
2025-12-25 01:56:30.391434,2264,361.31,Internal
2025-12-06 06:03:20.391434,1787,0.0,Internal
2025-12-12 16:41:12.391434,2302,276.54,Internal
2025-12-05 10:02:06.391434,58,31.52,Emergency
2025-12-05 08:39:31.391434,22,165.29,Internal
2025-12-09 11:53:44.391434,2273,469.03,Internal
2025-12-06 12:12:14.391434,2897,0.0,Roaming
2025-12-07 23:42:32.391434,3109,127.65,Internal
2025-11-29 15:57:51.391434,1527,0.0,International
2025-12-26 07:13:21.391434,2944,53.71,International
2025-12-22 15:51:08.391434,485,452.71,International
2025-12-01 13:12:01.391434,2655,0.0,Internal
2025-12-18 08:38:50.391434,2591,77.5,Internal
2025-11-28 13:55:22.391434,2829,190.72,Internal
2025-12-27 06:45:17.391434,2114,335.52,Internal
2025-12-03 18:33:03.391434,3058,60.08,Internal
2025-12-20 14:08:51.391434,1910,0.0,Internal
2025-11-30 20:40:57.391434,2708,315.92,Emergency
2025-12-07 01:54:39.391434,1844,207.97,Internal
2025-12-09 15:50:23.391434,656,400.11,Roaming
2025-12-14 13:41:43.391434,1262,0.0,International
2025-12-21 17:36:45.391434,2233,0.0,Internal
2025-12-24 19:37:48.391434,893,0.0,Internal
2025-12-01 07:34:27.391434,2907,108.02,Internal
2025-12-02 16:07:17.391434,2282,92.47,Roaming
2025-12-16 02:31:44.391434,1227,0.0,International
2025-11-30 10:34:15.391434,1970,356.43,Internal
2025-12-08 05:44:36.391434,891,0.0,Internal
2025-12-08 18:51:08.391434,1379,219.11,Internal
2025-11-29 23:17:04.391434,1284,0.0,Internal
2025-12-02 10:55:52.391434,1364,86.79,Internal
2025-12-04 23:24:02.391434,623,0.0,Internal
2025-12-02 01:24:54.391434,2897,0.0,Internal
2025-12-18 03:15:42.391434,1183,144.08,Internal
2025-12-02 07:45:49.391434,1610,476.44,Internal
2025-12-25 07:44:19.391434,631,387.33,Internal
2025-12-02 01:29:06.391434,2783,261.8,Roaming
2025-12-02 05:43:02.391434,2947,361.98,Roaming
2025-12-01 04:14:22.391434,2695,0.0,Internal
2025-12-01 01:48:03.391434,1994,120.85,Internal
2025-12-01 12:58:34.391434,826,35.34,Internal
2025-12-14 02:27:01.391434,49,0.0,Internal
2025-12-27 03:08:34.391434,2712,0.0,Internal
2025-12-05 20:08:33.391434,2303,357.2,International
2025-12-03 03:08:48.391434,501,154.7,International
2025-12-20 03:01:36.391434,1694,0.0,Internal
2025-12-25 19:27:53.391434,809,318.79,Internal
2025-12-18 07:04:02.391434,2090,109.6,Internal
2025-12-19 23:37:22.391434,2109,0.0,Emergency
2025-12-26 02:03:17.391434,98,100.45,Internal
2025-12-17 09:06:25.391434,2804,124.97,Internal
2025-12-24 03:41:11.391434,2878,316.25,Internal
2025-12-01 15:38:26.391434,2098,344.45,Internal
2025-12-19 03:50:50.391434,2555,30.35,Internal
2025-12-12 22:36:23.391434,62,0.0,Internal
2025-12-11 18:22:47.391434,3189,463.86,Internal
2025-12-13 06:37:33.391434,533,236.29,Internal
2025-12-14 02:43:23.391434,304,0.0,Emergency
2025-12-23 04:06:50.391434,1716,61.17,Internal
2025-12-02 15:16:16.391434,2369,400.89,Internal
2025-12-21 17:33:36.391434,2929,0.0,Internal
2025-12-01 10:57:35.391434,1315,474.62,Roaming
2025-12-18 04:41:36.391434,437,0.0,Internal
2025-12-02 13:23:47.391434,3032,0.0,Internal
2025-12-25 16:29:50.391434,3399,0.0,Internal
2025-12-12 06:31:50.391434,2947,101.41,Internal
2025-12-20 13:15:46.391434,446,489.77,International
2025-11-30 14:58:19.391434,1894,274.49,Internal
2025-11-30 16:30:51.391434,2750,425.51,International
2025-12-19 19:49:12.391434,603,288.49,Internal
2025-12-23 11:40:12.391434,48,477.29,Internal
2025-12-15 06:14:13.391434,1683,0.0,Internal
2025-12-26 10:57:26.391434,2750,204.73,International
2025-12-21 21:38:44.391434,333,216.66,Internal
2025-12-22 00:13:54.391434,143,43.33,International
2025-12-13 18:46:39.391434,2753,7.34,Internal
2025-12-22 02:37:17.391434,88,102.31,International
2025-12-07 11:27:16.391434,853,377.62,International
2025-12-23 14:45:37.391434,2474,397.36,Internal
2025-12-28 12:06:39.391434,1917,0.0,Internal
2025-12-18 09:26:25.391434,842,76.28,Internal
2025-12-26 13:34:20.391434,1323,0.0,Internal
2025-12-23 06:24:39.391434,713,56.01,Internal
2025-12-20 03:13:04.391434,2751,326.55,Internal
2025-12-28 18:43:49.391434,2917,77.34,Internal
2025-12-03 04:57:02.391434,246,80.72,International
2025-12-25 16:56:49.391434,816,133.6,International
2025-11-30 02:13:16.391434,454,0.0,International
2025-11-30 11:51:49.391434,3151,0.0,International
2025-12-20 11:30:47.391434,1802,0.0,Internal
2025-12-18 14:48:38.391434,1168,303.7,Internal
2025-11-28 23:13:29.391434,1264,32.81,Internal
2025-12-19 03:01:46.391434,3593,0.0,International
2025-12-19 01:26:56.391434,1962,0.0,Internal
2025-12-05 05:25:50.391434,3343,11.13,Internal
2025-12-14 20:46:40.391434,497,9.28,International
2025-12-08 01:49:40.391434,981,42.45,International
2025-12-25 03:44:43.391434,434,0.0,Roaming
2025-12-20 18:22:01.391434,2114,475.84,Internal
2025-12-03 10:42:26.391434,593,89.2,Internal
2025-12-08 00:32:04.391434,1065,86.64,Emergency
2025-12-09 22:02:34.391434,1476,309.65,Internal
2025-12-05 01:12:43.391434,247,178.79,Internal
2025-12-19 11:25:19.391434,388,0.0,International
2025-12-25 18:18:16.391434,3137,62.49,International
2025-12-15 21:58:12.391434,1278,430.24,Emergency
2025-12-15 04:06:55.391434,2650,0.0,Internal
2025-12-19 20:31:58.391434,1512,0.0,Internal
2025-12-02 04:43:28.391434,3457,0.0,Roaming
2025-12-22 13:00:12.391434,3466,317.41,Internal
2025-12-10 07:45:13.391434,504,186.62,Internal
2025-12-05 23:23:37.391434,432,0.0,Internal
2025-12-04 03:22:16.391434,2018,118.92,Internal
2025-12-06 23:17:46.391434,393,261.85,International
2025-12-08 07:27:37.391434,983,83.95,Internal
2025-12-06 22:10:04.391434,3154,127.31,Internal
2025-12-06 19:32:19.391434,456,0.0,Internal
2025-11-30 14:38:00.391434,1835,36.14,Internal
2025-12-01 01:37:31.391434,938,113.15,Internal
2025-12-13 09:23:35.391434,352,0.0,International
2025-12-14 04:47:26.391434,3098,32.7,Internal
2025-12-04 22:50:18.391434,1606,466.78,International
2025-12-20 06:53:54.391434,2639,86.52,International
2025-12-17 20:13:23.391434,182,248.28,International
2025-12-09 01:11:19.391434,3315,409.1,Emergency
2025-12-16 07:21:29.391434,2242,177.14,Internal
2025-12-28 20:22:05.391434,2422,0.0,Internal
2025-12-18 17:52:24.391434,3133,0.0,Internal
2025-12-19 21:50:44.391434,3547,357.29,Internal
2025-12-13 18:06:05.391434,1643,0.0,International
2025-12-11 09:11:02.391434,3241,75.14,Internal
2025-12-25 17:57:20.391434,3217,77.46,Internal
2025-12-12 10:48:14.391434,1235,69.89,International
2025-11-29 05:03:03.391434,262,158.88,Internal
2025-12-29 06:12:23.391434,2981,259.91,Internal
2025-12-18 07:59:39.391434,1751,0.0,Internal
2025-12-14 02:31:58.391434,1072,0.0,Internal
2025-12-27 08:18:55.391434,2992,0.0,Internal
2025-12-12 16:11:58.391434,1431,152.84,Internal
2025-12-18 00:56:13.391434,526,27.99,Internal
2025-12-20 03:23:01.391434,2093,462.66,Roaming
2025-12-17 14:45:01.391434,1754,461.45,Internal
2025-12-25 08:29:08.391434,276,437.68,Internal
2025-12-10 14:57:37.391434,754,128.63,Internal
2025-12-20 22:15:17.391434,1297,464.09,Internal
2025-12-14 10:28:24.391434,2726,0.0,Internal
2025-12-21 11:30:36.391434,1894,47.14,Internal
2025-11-29 00:00:06.391434,2533,0.0,Emergency
2025-12-26 00:06:46.391434,637,263.52,International
2025-12-10 13:14:01.391434,1559,347.46,Roaming
2025-12-18 15:40:06.391434,99,19.39,International
2025-12-15 18:51:12.391434,185,205.01,International
2025-12-25 10:40:46.391434,2999,365.75,Internal
2025-12-23 06:47:05.391434,177,183.87,Internal
2025-12-21 22:51:29.391434,2680,290.24,International
2025-12-22 01:51:41.391434,1476,0.0,Internal
2025-12-09 03:34:54.391434,3076,376.02,Internal
2025-11-28 14:51:10.391434,3300,416.54,Internal
2025-12-22 03:15:30.391434,3226,216.91,Internal
2025-12-02 21:25:24.391434,474,101.0,International
2025-12-23 00:36:27.391434,2013,378.56,International
2025-12-13 08:58:02.391434,1259,485.8,Internal
2025-12-24 02:06:11.391434,2114,309.09,International
2025-12-06 00:18:21.391434,3518,7.01,Internal
2025-12-04 21:52:23.391434,1554,0.0,Internal
2025-12-11 18:04:07.391434,3279,14.6,Internal
2025-12-27 20:58:59.391434,1797,242.55,International
2025-12-10 07:50:48.391434,2283,0.0,Internal
2025-12-24 09:09:10.391434,2078,469.2,Internal
2025-12-23 19:56:06.391434,709,315.13,Emergency
2025-12-12 18:57:44.391434,1283,0.0,Internal
2025-11-29 18:29:07.391434,2412,343.0,Internal
2025-11-29 18:09:24.391434,3374,87.59,Internal
2025-11-29 18:38:32.391434,1752,0.0,Internal
2025-12-20 11:06:40.391434,76,0.0,Emergency
2025-12-08 16:06:17.391434,1165,441.41,Internal
2025-11-29 03:22:21.391434,86,220.97,Internal
2025-12-12 15:44:39.391434,202,388.71,Emergency
2025-11-30 19:23:47.391434,755,0.0,Internal
2025-12-02 14:17:59.391434,480,0.0,Internal
2025-12-07 12:00:21.391434,802,383.2,Internal
2025-12-05 12:49:32.391434,337,367.71,International
2025-12-25 10:47:04.391434,1006,405.08,Internal
2025-12-25 03:30:35.391434,247,162.48,Internal
2025-12-13 12:31:24.391434,687,174.39,Internal
2025-12-22 08:02:03.391434,889,498.01,Internal
2025-12-24 12:54:32.391434,1644,396.33,Internal
2025-12-15 08:52:33.391434,2177,415.41,International
2025-12-21 19:15:16.391434,271,0.0,International
2025-12-27 05:04:58.391434,3135,0.0,International
2025-12-19 06:44:33.391434,2080,0.0,Emergency
2025-12-03 07:04:38.391434,1055,0.0,Emergency
2025-12-02 16:37:33.391434,3301,215.1,International
2025-12-15 16:32:25.391434,2487,334.12,Internal
2025-12-26 23:08:50.391434,716,0.0,International
2025-12-10 14:57:04.391434,46,199.98,International
2025-12-24 03:49:21.391434,2841,451.67,International
2025-12-09 16:28:16.391434,2735,19.15,Internal
2025-12-27 05:55:48.391434,636,389.34,International
2025-11-29 01:46:59.391434,190,323.16,Internal
2025-12-16 18:21:11.391434,2140,10.98,Internal
2025-12-07 15:39:44.391434,1804,33.74,Internal
2025-12-29 02:03:50.391434,3310,47.2,International
2025-12-24 05:43:20.391434,1583,0.0,Internal
2025-12-21 17:10:07.391434,1093,292.97,Internal
2025-12-24 15:32:52.391434,892,495.23,Internal
2025-12-13 15:42:06.391434,3282,339.25,International
2025-12-21 16:02:31.391434,297,461.85,Internal
2025-12-14 20:20:11.391434,1546,171.21,Emergency
2025-12-18 16:11:32.391434,3155,432.96,Internal
2025-12-05 03:04:18.391434,3044,439.83,International
2025-12-29 05:13:24.391434,3341,171.87,International
2025-12-14 08:57:23.391434,2468,0.0,Roaming
2025-12-20 01:51:03.391434,1320,211.83,Emergency
2025-12-02 01:24:26.391434,2817,174.92,International
2025-12-12 10:28:38.391434,3372,145.09,Internal
2025-12-12 23:45:14.391434,1051,23.09,Internal
2025-12-22 21:36:52.391434,2444,0.0,Internal
2025-12-19 10:15:07.391434,2245,0.0,International
2025-12-20 17:40:42.391434,2901,178.36,Internal
2025-12-06 07:40:08.391434,383,106.0,International
2025-12-10 00:15:06.391434,2569,238.15,Internal
2025-11-29 06:43:14.391434,1972,416.85,International
2025-12-09 08:12:19.391434,3005,459.91,International
2025-12-02 11:25:13.391434,3339,474.1,International
2025-12-02 05:44:42.391434,2106,297.25,Internal
2025-12-02 23:54:38.391434,3499,23.78,International
2025-11-30 06:33:40.391434,2855,0.0,Internal
2025-12-03 21:27:42.391434,2819,381.12,Internal
2025-12-06 15:32:52.391434,295,0.0,Roaming
2025-12-06 14:02:13.391434,3575,0.0,Roaming
2025-12-12 16:11:59.391434,1932,0.0,Internal
2025-12-25 21:35:55.391434,1756,308.43,Internal
2025-12-02 16:49:32.391434,733,458.14,Roaming
2025-11-29 06:19:29.391434,2891,339.67,International
2025-12-18 08:36:32.391434,1313,0.0,Internal
2025-12-02 21:24:02.391434,712,141.96,Internal
2025-12-22 13:34:27.391434,1500,169.48,Internal
2025-12-16 21:24:09.391434,3124,200.16,International
2025-11-30 13:49:56.391434,359,271.91,International
2025-12-01 01:45:15.391434,3470,0.0,Internal
2025-12-23 02:28:16.391434,1359,352.47,Internal
2025-12-11 20:09:24.391434,3075,109.63,International
2025-12-24 17:43:59.391434,3291,476.87,Internal
2025-12-07 20:02:44.391434,3206,471.43,Internal
2025-12-14 23:40:26.391434,111,422.17,Internal
2025-12-24 20:58:46.391434,1718,66.6,Internal
2025-12-10 01:48:51.391434,973,0.0,International
2025-12-19 03:42:50.391434,3465,489.74,Emergency
2025-12-14 09:38:00.391434,702,301.67,Internal
2025-12-18 02:35:48.391434,1377,345.76,Roaming
2025-12-24 20:42:13.391434,1803,492.23,Roaming
2025-12-02 01:40:12.391434,781,157.52,Internal
2025-12-19 12:07:53.391434,2576,14.4,International
2025-12-04 14:46:24.391434,3587,128.45,Internal
2025-12-22 08:09:11.391434,2991,306.08,International
2025-12-10 04:06:12.391434,2344,0.0,Internal
2025-12-06 09:44:39.391434,3586,158.67,Internal
2025-12-24 19:05:54.391434,1145,0.0,Internal
2025-12-27 09:02:08.391434,857,25.85,Internal
2025-12-25 03:37:50.391434,1100,0.0,Internal
2025-12-14 15:10:00.391434,2913,24.02,International
2025-12-12 13:58:43.391434,530,20.12,Emergency
2025-11-29 16:16:18.391434,2247,0.0,Internal
2025-11-28 09:16:56.391434,1131,481.0,Roaming
2025-12-22 13:44:23.391434,126,495.99,Internal
2025-12-22 16:23:15.391434,1938,355.15,International
2025-12-26 09:46:48.391434,300,337.78,International
2025-11-29 13:53:44.391434,1890,0.0,Internal
2025-12-17 00:01:54.391434,439,373.7,Internal
2025-11-29 07:47:15.391434,3548,472.73,Internal
2025-12-25 12:25:47.391434,989,421.87,Internal
2025-12-20 05:57:45.391434,975,393.67,Internal
2025-11-29 17:46:12.391434,3131,0.0,Internal
2025-12-13 17:29:30.391434,645,420.5,Roaming
2025-12-07 04:04:18.391434,785,394.21,International
2025-12-20 13:01:41.391434,2990,364.72,Internal
2025-12-12 08:32:04.391434,2198,0.0,International
2025-12-09 21:00:17.391434,1627,43.74,International
2025-12-05 23:13:23.391434,1588,204.83,International
2025-12-28 09:05:21.391434,1916,0.0,International
2025-12-09 13:28:02.391434,2285,0.0,International
2025-12-07 12:44:08.391434,1562,179.41,Internal
2025-12-07 17:47:33.391434,463,103.12,Internal
2025-12-12 19:35:13.391434,3277,19.07,Internal
2025-12-07 20:20:23.391434,69,0.0,International
2025-12-18 23:13:13.391434,1710,0.0,Roaming
2025-12-13 08:44:29.391434,1705,0.0,International
2025-12-01 06:45:46.391434,432,0.0,International
2025-11-28 22:25:13.391434,1221,214.35,International
2025-12-28 18:42:57.391434,221,0.0,International
2025-12-06 18:37:15.391434,2207,495.99,Internal
2025-11-29 05:07:22.391434,102,465.04,Internal
2025-12-27 07:30:24.391434,112,178.26,Internal
2025-12-28 08:49:02.391434,3030,0.0,Internal
2025-12-05 17:33:25.391434,1266,209.11,Internal
2025-12-10 07:13:21.391434,2745,0.0,International
2025-12-10 07:05:47.391434,2894,0.0,Emergency
2025-12-21 15:40:05.391434,1547,0.0,Internal
2025-12-08 23:58:47.391434,3480,495.68,Internal
2025-12-20 17:08:42.391434,1786,0.0,Roaming
2025-12-27 12:29:51.391434,317,0.0,Internal
2025-12-15 03:05:55.391434,1517,339.1,Internal
2025-11-29 02:28:46.391434,1345,215.19,International
2025-12-15 17:38:38.391434,2719,377.97,International
2025-12-15 02:41:52.391434,677,104.91,International
2025-12-15 03:41:06.391434,1218,0.0,International
2025-11-30 05:48:13.391434,3480,316.0,Internal
2025-12-27 05:40:14.391434,3339,474.66,Roaming
2025-12-09 08:29:14.391434,202,401.47,Internal
2025-12-06 07:57:55.391434,2273,244.33,International
2025-12-05 03:57:10.391434,351,152.68,International
2025-12-07 17:11:29.391434,618,0.0,Internal
2025-12-28 23:55:04.391434,1235,120.89,Internal
2025-12-12 02:19:44.391434,1728,489.78,International
2025-12-20 06:46:15.391434,119,0.0,Internal
2025-12-06 21:18:50.391434,690,0.0,International
2025-12-12 13:08:19.391434,2826,0.0,Internal
2025-12-21 19:05:58.391434,2187,0.0,Internal
2025-12-11 14:37:32.391434,250,192.94,Internal
2025-12-15 02:58:05.391434,1180,309.43,Internal
2025-11-28 14:25:31.391434,706,113.37,Internal
2025-12-24 01:28:47.391434,1294,0.0,Internal
2025-12-14 03:48:08.391434,1359,63.08,Internal
2025-12-13 10:51:49.391434,178,0.0,International
2025-12-18 14:39:55.391434,1854,0.0,Internal
2025-12-05 17:41:39.391434,234,0.0,Internal
2025-12-28 18:54:18.391434,3003,269.61,Internal
2025-12-10 15:17:18.391434,2730,0.0,International
2025-12-20 07:13:46.391434,2006,282.66,Internal
2025-12-13 09:50:45.391434,2905,40.02,International
2025-12-24 20:05:33.391434,1561,31.2,Internal
2025-12-25 21:40:22.391434,3497,352.99,Internal
2025-12-06 18:50:10.391434,935,215.86,International
2025-12-14 19:23:33.391434,3400,0.0,International
2025-12-10 15:55:47.391434,2156,51.55,International
2025-12-10 11:23:59.391434,1465,89.37,Emergency
2025-12-07 21:42:15.391434,3367,141.99,International
2025-12-25 23:22:03.391434,1803,60.65,Internal
2025-12-02 23:14:34.391434,2101,289.64,Internal
2025-12-11 19:00:54.391434,1725,107.57,Internal
2025-12-11 16:15:29.391434,2028,0.0,International
2025-12-23 03:52:00.391434,1530,109.27,International
2025-12-26 04:25:30.391434,3202,328.7,Internal
2025-11-29 19:51:45.391434,1314,263.88,Internal
2025-12-17 11:10:13.391434,3355,76.23,Internal
2025-12-17 04:57:50.391434,2926,0.0,Internal
2025-12-22 01:30:16.391434,836,377.28,International
2025-12-13 07:49:47.391434,2947,405.55,Internal
2025-12-11 07:04:32.391434,1205,0.0,Internal
2025-11-30 15:23:47.391434,1718,103.03,International
2025-12-02 12:10:03.391434,1915,433.14,Roaming
2025-12-28 21:30:44.391434,1517,287.75,Internal
2025-12-23 01:55:43.391434,2124,197.64,Internal
2025-12-07 09:15:31.391434,3537,341.95,International
2025-12-15 07:16:55.391434,3510,166.66,Emergency
2025-12-05 10:05:29.391434,1166,0.0,Internal
2025-12-05 09:08:26.391434,2751,408.39,International
2025-12-10 18:36:22.391434,3486,0.0,Roaming
2025-12-11 10:30:09.391434,3326,0.0,Internal
2025-12-18 02:07:25.391434,3431,216.1,International
2025-12-06 15:36:00.391434,2831,399.44,Internal
2025-12-18 12:50:00.391434,1971,0.0,Internal
2025-12-22 05:31:31.391434,589,293.94,Internal
2025-12-19 16:01:43.391434,1411,62.8,Internal
2025-11-30 10:19:31.391434,1718,11.81,Internal
2025-11-29 20:01:49.391434,146,332.15,Internal
2025-12-11 15:40:36.391434,1786,263.86,Internal
2025-12-19 11:33:44.391434,604,164.39,Internal
2025-12-06 00:46:33.391434,252,114.41,International
2025-12-15 16:49:13.391434,368,0.0,International
2025-12-15 22:09:44.391434,1937,137.24,International
2025-12-25 14:55:01.391434,3171,44.51,International
2025-12-10 19:15:25.391434,2610,33.35,Internal
2025-12-14 12:30:07.391434,350,151.25,Internal
2025-12-12 07:09:06.391434,3126,127.4,Internal
2025-12-11 00:22:22.391434,1985,0.0,International
2025-12-23 00:44:35.391434,927,459.79,Internal
2025-12-03 05:55:04.391434,1728,107.04,International
