Date,Duration,Data_Usage,Call_Type
2025-12-10 23:38:04.180071354,3576,0.0,Internal
2025-12-26 04:31:02.279129744,3567,317.17,Internal
2025-12-21 09:22:37.575931311,2356,0.0,Internal
2025-12-03 04:20:01.952579737,928,37.37,Internal
2025-12-17 00:03:16.477167368,1507,143.14,Internal
2025-12-08 08:10:00.692363024,2591,358.87,Internal
2025-12-06 21:22:42.890794039,191,246.04,Internal
2025-12-27 04:56:01.100136042,1930,13.17,Internal
2025-12-16 14:57:47.771624088,80,116.42,International
2025-12-10 16:32:11.669125319,2742,496.07,Internal
2025-12-04 20:15:19.668169260,2359,118.56,International
2025-12-06 05:46:09.797645569,1494,0.0,International
2025-12-23 03:54:24.684125662,1072,175.95,Internal
2025-12-13 15:05:28.207616091,203,228.87,International
2025-12-15 09:23:21.548315048,3028,285.1,Internal
2025-12-02 16:27:13.541491985,2409,189.55,Internal
2025-12-26 19:26:10.707687378,1595,454.07,Internal
2025-12-15 03:34:32.846371651,1157,0.0,International
2025-11-30 23:45:51.492646694,3417,25.34,Internal
2025-12-24 05:59:36.701185465,1622,0.0,Internal
2025-12-01 09:24:46.219630003,2328,159.62,Internal
2025-12-30 07:16:13.983871698,3161,474.25,Internal
2025-12-27 10:33:12.587714195,1294,332.13,Internal
2025-12-20 04:57:29.688051939,3554,281.52,International
2025-12-09 08:51:47.057328939,993,214.13,Internal
2025-12-01 23:17:19.799519062,407,131.39,Internal
2025-12-30 05:21:47.281798601,1202,0.0,Emergency
2025-12-01 01:11:45.760020256,2679,0.0,International
2025-12-29 10:45:35.844052076,1566,318.9,International
2025-12-02 11:27:24.453223467,712,0.0,Internal
2025-12-20 20:06:25.603341579,2810,480.95,International
2025-12-07 08:09:50.656310081,2928,0.0,Internal
2025-12-02 09:18:46.185166359,3379,42.34,Internal
2025-12-05 22:21:21.378504992,244,50.04,Roaming
2025-12-16 23:25:28.945579290,2818,165.39,International
2025-12-29 23:09:28.330734968,329,408.27,International
2025-12-08 06:34:26.856687546,851,334.04,Internal
2025-12-12 00:01:47.647595406,3210,0.0,Internal
2025-12-22 05:19:09.405291319,2782,89.37,Internal
2025-12-21 19:21:53.651851654,3354,21.61,International
2025-12-19 13:46:11.834021807,1490,448.8,Internal
2025-12-20 23:52:02.222808361,2884,0.0,Internal
2025-12-25 13:36:34.896906376,1061,464.53,Internal
2025-12-05 15:52:34.919826984,2586,446.55,Internal
2025-12-20 14:35:16.000066757,2257,0.0,Emergency
2025-12-03 21:43:17.196021318,1924,365.3,Internal
2025-12-23 07:40:37.840304375,3568,0.0,International
2025-12-18 23:16:05.335510969,3456,136.57,Internal
2025-12-05 14:21:49.848906994,779,243.82,International
2025-12-27 12:51:40.681530237,1525,0.0,Internal
2025-12-29 03:24:56.374583960,1901,357.61,Internal
2025-12-05 18:17:05.645742416,2523,387.65,Roaming
2025-12-18 07:55:57.300403595,1511,0.0,International
2025-12-16 07:02:10.482804298,79,17.08,Roaming
2025-12-20 11:22:16.984952688,608,151.74,International
2025-12-04 17:54:44.321672678,1505,0.0,Internal
2025-12-07 07:02:46.460696459,1747,276.25,International
2025-12-04 00:54:36.245281696,369,0.0,Emergency
2025-12-21 03:04:02.634286642,518,108.59,Emergency
2025-12-03 01:33:18.984074593,1302,95.84,Internal
2025-12-29 16:23:37.343133450,1340,169.12,Internal
2025-12-15 14:07:30.962457657,1511,99.8,Internal
2025-12-21 23:33:04.565488815,1054,53.4,International
2025-12-06 15:50:19.202436686,3448,0.0,International
2025-12-01 01:31:26.399532795,1464,291.92,Roaming
2025-12-17 13:43:40.307897568,730,448.1,Internal
2025-12-17 05:38:35.716184378,2996,457.32,Roaming
2025-12-28 18:30:58.732073784,868,235.74,Internal
2025-12-29 08:23:51.038914442,1954,172.1,Internal
2025-12-06 06:25:52.371800900,974,377.44,Internal
2025-12-05 04:10:04.960478783,1722,97.56,International
2025-12-13 10:43:48.015107870,61,0.0,International
2025-12-03 16:07:07.416869640,527,43.37,Internal
2025-12-10 19:33:00.421159744,3360,358.24,Internal
2025-12-09 16:21:19.534591198,897,332.85,Internal
2025-12-19 08:47:21.248099089,1160,187.61,Emergency
2025-12-13 13:29:27.171289921,3098,245.92,Internal
2025-12-14 10:28:56.264021397,3097,,International
2025-12-18 17:43:41.188435316,2630,160.11,Internal
2025-12-15 12:20:33.421281338,198,371.59,Internal
2025-12-28 02:18:38.957258701,1606,365.19,Roaming
2025-12-12 07:41:38.351887226,2383,412.41,International
2025-12-14 06:30:57.406466961,2584,17.11,Internal
2025-12-27 03:57:56.867108345,2000,135.44,Internal
2025-12-18 01:50:53.389492989,2724,405.84,Internal
2025-12-14 02:13:46.127881527,1196,16.04,Emergency
2025-12-05 11:20:47.117080688,606,0.0,Internal
2025-12-23 20:50:38.515812874,1446,208.51,Internal
2025-12-04 14:33:54.419676781,1924,352.9,Internal
2025-12-04 13:55:07.788472176,652,143.08,Internal
2025-12-09 11:25:30.618079185,1184,306.08,Emergency
2025-12-17 21:53:36.348218918,592,7.95,Roaming
2025-12-22 04:14:46.377887487,3526,294.16,Internal
2025-12-29 14:36:39.796796322,309,28.59,Internal
2025-11-30 12:20:45.898687601,488,346.78,International
2025-12-08 16:20:37.867403984,3455,64.9,International
2025-12-05 06:39:34.720165730,1091,436.91,International
2025-12-07 04:14:38.717427492,1717,296.98,Internal
2025-12-26 22:42:29.974066973,3455,0.0,International
2025-12-05 05:50:53.462891579,3005,30.4,Internal
2025-12-02 03:31:36.678747654,3293,273.07,Internal
2025-12-03 19:52:30.421364784,3227,0.0,International
2025-12-06 05:50:10.238312244,367,0.0,Internal
2025-12-13 03:23:21.050941467,1262,350.03,International
2025-12-15 14:23:01.281034231,2582,0.0,International
2025-12-13 02:22:11.954539061,3146,416.69,International
2025-12-29 06:25:44.736791372,1205,145.14,Internal
2025-12-05 21:20:30.273667812,217,0.0,Internal
2025-12-10 17:03:51.955160856,2315,117.22,Internal
2025-12-21 17:54:50.976779699,3047,234.15,International
2025-12-08 18:06:59.927943230,3237,38.18,Internal
2025-12-17 17:04:18.572333336,1097,187.48,Internal
2025-12-04 06:57:23.964025497,372,26.53,Internal
2025-12-24 21:48:18.302021980,2073,0.0,International
2025-12-24 19:02:09.008661985,3346,0.0,Emergency
2025-12-11 08:25:08.274474144,562,133.14,International
2025-12-18 17:51:11.533207893,558,335.6,International
2025-12-10 05:02:56.251594782,1764,0.0,International
2025-12-19 16:22:41.189741135,2007,366.73,Internal
2025-12-02 03:27:00.445832491,2780,359.69,Internal
2025-12-30 04:27:00.971990585,1582,113.9,Internal
2025-12-12 08:43:57.116913319,2299,147.62,International
2025-12-16 07:43:38.933908701,1573,303.87,International
2025-12-20 02:06:06.225962162,1164,195.86,Internal
2025-12-05 05:42:07.671510220,1953,0.0,Internal
2025-12-26 14:16:12.261598110,1312,127.5,Internal
2025-12-03 05:15:36.193067312,2286,0.0,Internal
2025-12-25 11:24:08.389602661,1164,62.03,International
2025-12-21 11:40:40.313536406,704,283.1,Internal
2025-12-02 18:15:31.472778320,3514,0.0,Internal
2025-12-19 05:58:20.555987358,3572,0.0,International
2025-12-26 09:37:27.471062183,1721,0.0,Internal
2025-12-23 03:32:56.724545240,1679,120.17,International
2025-12-11 09:49:05.514081001,1759,147.57,Roaming
2025-12-19 00:02:00.710325956,1104,0.0,International
2025-12-05 17:11:14.232034922,2301,286.06,Emergency
2025-12-03 16:42:22.843455791,3437,28.96,Internal
2025-12-11 03:52:23.241673708,552,169.02,Internal
2025-12-02 23:15:30.639647722,223,0.0,Internal
2025-12-25 12:06:29.590948820,892,351.54,Internal
2025-12-01 09:08:38.851064444,459,0.0,International
2025-12-04 16:30:25.936128378,2373,173.82,Internal
2025-12-19 20:40:24.449270725,2756,199.73,Internal
2025-12-13 20:39:22.873403788,3067,385.55,International
2025-12-14 01:13:52.662155151,1109,64.91,Internal
2025-12-15 15:50:08.026673794,3376,308.56,International
2025-12-26 23:23:05.847453356,415,288.77,Internal
2025-12-09 08:03:06.552146673,3548,0.0,Emergency
2025-12-04 20:53:19.257444382,354,0.0,Internal
2025-12-08 15:37:02.428807497,3147,0.0,Internal
2025-12-02 00:22:51.352258921,1478,97.88,International
2025-12-15 06:05:02.946493387,2834,481.34,International
2025-12-02 16:51:39.900764465,1970,317.83,Emergency
2025-12-19 09:42:54.847273588,2595,0.0,Internal
2025-12-14 05:40:59.119798183,3137,0.0,Internal
2025-12-23 13:23:42.274408817,3581,0.0,International
2025-12-05 23:44:35.780944824,3367,498.21,Roaming
2025-12-24 03:37:30.459039688,3182,36.78,Internal
2025-12-12 04:59:08.529567957,72,0.0,Internal
2025-11-30 09:17:17.360958099,3400,285.5,Internal
2025-12-01 03:04:48.636046648,1317,0.0,Roaming
2025-12-13 21:10:45.152360916,2579,475.94,International
2025-12-06 02:57:55.609170914,2045,199.09,Emergency
2025-12-28 14:30:12.060475826,2165,0.0,International
2025-12-08 00:06:41.308399677,368,0.0,Internal
2025-12-27 21:36:44.853326797,1774,0.0,Internal
2025-12-28 00:17:10.110093832,1176,0.0,Internal
2025-12-17 10:27:07.136943817,1397,0.0,Internal
2025-12-06 14:13:13.120610476,819,0.0,Internal
2025-12-25 09:24:29.682265282,3059,397.67,Internal
2025-12-12 11:09:47.202465296,3475,42.8,International
2025-12-15 20:43:09.131857634,3074,280.78,Internal
2025-12-16 16:22:54.333950758,2510,0.0,Roaming
2025-12-29 18:07:10.629184484,553,0.0,International
2025-12-14 07:53:41.045253277,97,152.13,Emergency
2025-12-10 15:06:38.933591366,1215,425.94,Internal
2025-12-17 23:27:26.680858374,2258,0.0,Internal
2025-12-09 22:45:12.701507807,1751,60.15,Internal
2025-12-09 23:06:57.408089161,84,0.0,International
2025-12-18 15:03:55.729678392,1313,344.36,Internal
2025-12-11 05:19:53.804342031,1954,115.71,Internal
2025-12-03 12:50:59.468031645,1059,442.03,Internal
2025-12-08 03:59:58.772943974,3212,0.0,Internal
2025-12-08 09:41:04.345580578,1472,0.0,International
2025-12-10 23:28:52.318321466,3581,0.0,International
2025-12-29 10:22:22.354571342,2981,410.63,Roaming
2025-12-28 07:26:44.510268927,270,0.0,Internal
2025-12-04 19:35:25.916607857,96,258.69,Roaming
2025-12-03 02:59:42.553394318,2015,343.02,Internal
2025-12-03 09:50:45.679877996,1264,0.0,Internal
2025-12-13 22:59:31.176106930,858,225.87,Internal
2025-11-30 12:01:07.033593416,1136,464.93,International
2025-12-05 12:37:21.873216629,2725,0.0,Internal
2025-12-22 02:05:28.249534845,1384,211.8,International
2025-12-09 21:41:27.859181643,1978,259.33,Internal
2025-12-23 04:05:46.280278444,1918,343.33,Internal
2025-12-23 04:11:48.991870165,2355,0.0,Internal
2025-12-02 11:52:40.042849064,3579,408.32,International
2025-11-30 22:41:32.246519804,707,228.04,Internal
2025-12-28 13:19:15.856885672,2066,363.68,Internal
2025-12-27 06:22:28.168936968,2142,227.93,Internal
2025-12-18 20:11:16.823628664,3141,0.0,Internal
2025-12-19 20:39:42.891848803,1442,170.22,Internal
2025-12-04 05:07:51.748439312,1389,0.0,Internal
2025-12-21 13:26:42.682501316,3335,0.0,Internal
2025-12-14 20:28:06.112961531,3351,47.06,International
2025-12-20 05:11:45.591276646,3514,232.31,Internal
2025-12-11 10:56:06.043076515,308,228.67,Internal
2025-12-21 03:57:58.611920357,1677,117.42,International
2025-12-16 21:10:38.635896444,1834,149.82,International
2025-12-21 04:14:00.797792196,2911,495.24,International
2025-12-25 17:38:12.000034571,3226,237.45,Emergency
2025-12-22 09:07:23.264701605,417,141.16,Internal
2025-12-21 07:59:26.399361610,1155,297.36,Internal
2025-12-27 16:35:12.458295107,2340,256.75,International
2025-12-26 06:54:38.531254291,1025,110.71,Internal
2025-12-26 02:10:33.085618496,1171,479.08,Internal
2025-12-29 00:02:03.126131534,2164,,Internal
2025-12-18 08:54:43.073708773,2322,336.91,Internal
2025-12-07 05:00:44.110973358,379,234.55,International
2025-12-03 08:27:23.423891068,962,391.49,Internal
2025-12-27 13:27:00.237088919,2563,0.0,Internal
2025-12-29 12:14:18.633017778,1851,425.2,Internal
2025-12-24 03:18:05.583562851,598,282.65,Internal
2025-12-26 00:11:55.117307186,1840,0.0,Internal
2025-12-08 03:58:58.999513865,3553,0.0,Internal
2025-12-29 06:10:53.558233500,3268,222.14,Internal
2025-12-29 04:19:57.324650288,3425,107.99,International
2025-12-07 08:43:24.424113750,2903,0.0,Internal
2025-12-25 04:46:03.747250080,2610,435.17,International
2025-12-09 12:01:56.071906090,2964,400.6,International
2025-12-10 18:45:44.725129366,3353,393.9,Internal
2025-12-21 20:14:13.418927431,1458,0.0,Internal
2025-12-06 03:14:25.333514452,3535,64.78,International
2025-12-28 19:03:11.452643871,579,216.92,International
2025-12-18 12:09:42.964794397,1082,304.27,Internal
2025-12-02 17:36:01.574146509,2230,275.94,Internal
2025-12-26 10:17:31.967413187,1546,249.01,International
2025-12-02 22:07:30.957480907,877,72.42,International
2025-12-11 13:16:36.123711586,287,111.48,Internal
2025-12-02 22:00:10.392267466,1281,224.72,Internal
2025-12-20 15:11:06.396606922,2823,192.66,Internal
2025-12-27 09:50:02.353383303,2429,123.53,Internal
2025-12-07 07:13:57.958297253,3492,227.85,Internal
2025-12-14 17:14:34.872438908,2780,476.88,Internal
2025-12-06 00:26:14.143542051,1663,0.0,Internal
2025-12-03 22:03:55.583018064,3149,397.43,International
2025-12-09 07:02:35.075698137,1903,378.37,International
2025-11-30 21:44:55.035777807,2442,118.77,Internal
2025-12-21 20:20:20.516053677,3473,40.24,International
2025-12-12 10:54:30.508159876,682,0.0,Emergency
2025-12-02 12:05:05.256156920,1061,80.74,Internal
2025-12-14 20:25:42.532914639,3430,398.43,International
2025-12-12 12:58:51.030729532,1583,453.27,Internal
2025-12-28 13:26:13.001604319,854,0.0,Internal
2025-12-01 19:40:48.288795233,3385,197.43,Internal
2025-12-05 05:12:40.305013657,29,468.3,Internal
2025-11-30 17:53:59.709271669,512,176.9,Internal
2025-12-14 17:59:33.019659519,1436,294.52,International
2025-12-01 23:45:03.998667479,549,0.0,International
2025-12-03 19:10:51.943010330,608,0.0,Internal
2025-12-24 03:48:00.807615042,774,0.0,Internal
2025-12-29 11:02:27.685077190,715,175.71,International
2025-12-26 16:17:04.453356266,2896,152.85,Internal
2025-12-22 00:48:40.615532637,600,248.73,Internal
2025-12-23 07:44:16.594309092,727,0.0,International
2025-12-15 03:29:26.636849165,1755,150.93,Internal
2025-12-23 22:32:19.513140677,24,351.28,International
2025-12-07 23:13:32.564225674,19,0.0,Internal
2025-12-01 07:34:46.511848926,1683,255.53,Internal
2025-12-30 06:43:41.676605701,3539,396.08,International
2025-12-01 01:15:33.954715490,1387,280.84,Internal
2025-12-01 20:23:01.854901552,3560,436.82,Emergency
2025-12-12 10:41:27.924498796,3242,0.0,Internal
2025-12-12 06:28:44.938468695,2565,0.0,Internal
2025-12-28 17:09:46.987201452,2452,432.96,Internal
2025-12-21 13:01:28.260275841,2801,483.72,International
2025-12-11 07:05:17.392643213,3074,371.48,Internal
2025-12-07 07:44:28.739306211,90,192.96,International
2025-12-27 22:08:52.844248295,2320,498.5,Internal
2025-12-11 11:04:26.055055141,1149,104.49,Internal
2025-11-30 14:52:49.503616571,976,0.0,Internal
2025-12-06 08:48:42.844754934,755,92.86,Internal
2025-12-03 17:56:00.040883541,2286,0.0,Internal
2025-12-20 22:55:04.149520874,2720,53.87,International
2025-12-07 14:36:01.025211573,2717,0.0,Internal
2025-12-09 02:09:51.372915506,1148,122.33,International
2025-12-06 03:39:55.998086452,625,0.0,International
2025-12-15 09:46:58.384058714,2259,0.0,Internal
2025-12-10 12:10:05.260485649,227,428.03,Internal
2025-12-12 00:08:35.390280724,2573,178.17,Emergency
2025-12-06 06:21:27.844114780,3441,372.15,Internal
2025-12-14 08:58:52.296902657,3568,183.63,Internal
2025-12-11 07:47:21.092533588,1221,423.9,Internal
2025-12-14 06:46:30.309803963,2434,438.2,Internal
2025-12-10 08:32:10.502606868,385,266.04,International
2025-12-13 20:12:47.516853570,1912,460.89,Internal
2025-12-29 00:52:15.728565454,1006,0.0,Internal
2025-12-12 20:28:52.564889908,1830,0.0,Internal
2025-12-26 01:17:58.222959280,378,253.95,International
2025-12-16 11:44:48.998672485,3513,0.0,International
2025-12-24 19:10:29.180082798,2368,177.11,International
2025-12-05 03:11:22.632669687,3458,302.44,Internal
2025-12-12 07:05:29.135295868,2054,0.0,Internal
2025-12-26 15:58:58.236964941,906,0.0,Internal
2025-12-12 11:17:14.261083603,61,164.95,Internal
2025-12-12 18:41:04.339897156,523,432.53,Internal
2025-12-06 18:05:28.388674021,603,0.0,Internal
2025-12-03 07:29:34.477621317,1963,0.0,Roaming
2025-12-15 18:25:12.253428936,577,87.55,Internal
2025-12-01 23:01:46.508732557,257,141.01,Internal
2025-12-23 01:58:56.414222240,922,15.63,Internal
2025-12-04 06:56:58.273057461,1341,389.54,International
2025-12-08 01:33:45.809792995,3434,324.93,Internal
2025-12-01 13:59:10.524954080,2631,384.56,International
2025-12-19 19:53:42.492813110,1094,0.0,Internal
2025-12-12 05:56:20.155496836,1860,426.24,Internal
2025-12-20 20:23:16.205495358,231,129.75,Internal
2025-12-14 03:15:48.635623217,153,367.05,Internal
2025-12-22 21:11:02.869656563,2100,0.0,International
2025-12-23 18:05:49.551119328,1013,141.74,International
2025-12-27 15:34:32.707392693,1705,203.14,Internal
2025-12-01 15:04:09.363887310,1091,137.32,Roaming
2025-12-27 10:44:07.632109404,1150,0.0,Emergency
2025-12-20 15:09:38.536793709,629,283.01,International
2025-12-15 11:43:09.284640789,1426,413.51,Internal
2025-12-03 01:29:20.409808874,2435,372.06,Internal
2025-12-23 10:05:07.306342840,2409,297.49,International
2025-12-29 19:42:19.258583546,1965,483.16,International
2025-12-28 17:55:12.753125429,3182,362.24,Internal
2025-12-29 00:04:17.291266203,886,97.93,Internal
2025-12-05 15:55:55.486694813,2856,0.0,Internal
2025-12-27 14:44:07.690140486,984,94.08,Internal
2025-12-23 07:12:01.607465744,1960,279.08,Internal
2025-12-14 12:13:02.747884512,2427,0.0,International
2025-12-10 03:19:22.834031105,3204,123.54,Emergency
2025-12-12 20:23:57.217804432,2850,0.0,Internal
2025-12-24 10:16:34.166694403,3087,213.22,Internal
2025-12-05 03:23:39.534487247,101,0.0,Internal
2025-12-26 10:02:50.603068352,-100,370.35,International
2025-12-03 21:18:04.010987043,1770,0.0,International
2025-12-03 16:41:00.414034128,289,121.0,International
2025-11-30 20:01:35.347320795,2877,148.33,International
2025-12-16 14:39:53.396947861,196,418.76,Internal
2025-12-01 09:21:24.294058800,2912,298.87,Internal
2025-12-19 12:05:56.079354525,2028,113.43,International
2025-11-30 19:09:50.514697313,562,23.23,Internal
2025-12-19 20:03:11.894535780,2037,450.08,Internal
2025-12-01 12:22:02.467941761,761,130.62,Emergency
2025-12-07 21:32:45.366347790,627,258.79,Internal
2025-12-14 17:09:49.773415804,2276,0.0,International
2025-12-26 13:43:26.303779364,2899,379.79,International
2025-12-27 18:10:44.011816263,3094,148.08,Internal
2025-12-08 14:50:43.082374573,2155,0.0,International
2025-12-16 11:56:17.657889366,2288,119.69,Internal
2025-12-14 13:37:28.559380293,3458,0.0,Internal
2025-12-03 00:56:08.529063940,1982,0.0,Internal
2025-12-25 16:10:55.437654734,1353,176.95,Internal
2025-12-27 17:14:16.235802412,1848,77.36,Internal
2025-12-10 01:50:56.765931129,858,0.0,Internal
2025-12-24 04:46:56.391668081,3020,225.08,International
2025-12-28 21:57:17.114130497,943,341.74,Internal
2025-12-30 02:05:13.737133026,2641,80.43,Internal
2025-12-10 19:16:55.147974968,1686,0.0,Internal
2025-12-19 08:29:28.839672565,2820,245.78,Internal
2025-12-24 03:58:08.568115473,1641,63.08,International
2025-11-30 12:53:43.581735373,2939,0.0,Internal
2025-12-09 20:18:33.070491314,1540,57.17,Internal
2025-12-04 09:43:50.124641895,1936,103.91,Internal
2025-12-02 12:34:31.499663591,1781,0.0,Internal
2025-12-26 20:15:50.384436607,490,154.32,Internal
2025-12-03 19:24:16.752094746,1561,237.51,International
2025-12-18 13:47:30.062890053,1313,60.68,Internal
2025-12-09 20:14:58.120563745,793,0.0,Emergency
2025-12-22 18:33:07.509667873,2128,443.45,International
2025-12-19 09:55:52.530192137,2178,246.23,Internal
2025-12-10 23:27:50.470397949,911,311.21,Internal
2025-12-16 11:20:50.131280184,628,120.43,Internal
2025-12-10 00:10:28.310017586,1280,111.69,Internal
2025-12-15 10:21:56.274845600,2130,183.64,International
2025-12-19 08:21:12.046598196,2690,438.8,International
2025-12-02 23:12:06.403530359,3111,299.72,International
2025-12-15 06:01:29.168966293,2703,181.63,International
2025-12-21 05:36:50.179508924,2953,449.81,International
2025-12-17 20:20:33.645109653,1071,203.14,Emergency
2025-12-23 21:53:29.284852982,3418,126.8,International
2025-12-12 09:17:39.666532755,268,0.0,Internal
2025-12-17 23:51:17.878833771,805,0.0,Roaming
2025-12-28 18:50:08.665215254,428,0.0,Internal
2025-12-26 14:10:05.351495743,1885,69.9,International
2025-12-11 10:35:35.720051765,153,0.0,Emergency
2025-12-02 00:37:46.582594395,1254,281.69,Internal
2025-12-06 15:44:39.985820770,1737,108.92,Internal
2025-12-28 06:22:28.054764509,2756,301.54,International
2025-12-05 21:34:10.728350878,2403,274.62,Internal
2025-12-12 20:26:33.389387369,217,125.53,Internal
2025-12-27 02:52:04.347976208,2599,14.2,International
2025-12-29 08:54:35.476063013,3286,0.0,Internal
2025-12-28 05:22:10.850883007,3585,0.0,International
2025-12-22 21:02:53.076431274,1682,326.7,International
2025-12-14 00:58:54.671905756,792,0.0,Internal
2025-12-18 00:22:19.988827467,1850,0.0,International
2025-12-24 12:04:40.279841661,2949,161.9,Internal
2025-12-26 15:30:29.549700022,1115,79.44,Internal
2025-12-22 01:28:41.173769474,347,0.0,International
2025-12-20 19:47:15.450112581,883,0.0,International
2025-11-30 14:12:32.815009356,3353,0.0,Internal
2025-12-13 00:54:32.490282297,2587,201.33,Emergency
2025-12-17 20:52:34.042076111,3003,366.71,International
2025-12-19 13:40:31.634357214,2347,440.01,International
2025-12-05 12:16:39.067698002,1320,172.92,International
2025-12-18 18:58:01.646627903,299,0.0,Emergency
2025-12-13 00:08:03.285281420,824,0.0,Internal
2025-12-19 15:18:05.715768814,3174,404.51,International
2025-12-07 16:29:26.415460587,1205,91.89,Internal
2025-12-14 11:01:27.180731773,2489,0.0,Internal
2025-11-30 14:56:57.762793303,2027,0.0,Internal
2025-12-23 05:59:01.283195019,1927,0.0,Internal
2025-12-17 15:25:57.402199268,653,0.0,Internal
2025-12-21 19:05:17.443065166,3001,481.6,Internal
2025-12-13 21:50:45.732948303,2919,109.49,Emergency
2025-12-13 17:37:43.181737185,696,220.37,Internal
2025-12-26 19:07:37.867104769,619,0.0,Internal
2025-12-21 23:57:09.944203138,3233,456.16,Roaming
2025-12-26 06:49:10.579142094,2612,312.62,Internal
2025-12-05 13:22:56.806734085,2194,404.82,Internal
2025-12-24 02:52:01.407575130,1891,88.19,Internal
2025-12-13 00:42:38.817849159,635,445.39,International
2025-12-23 13:34:42.240358114,1770,104.41,Internal
2025-12-25 18:31:16.359464884,1483,201.91,International
2025-12-12 12:25:19.582440853,1625,43.17,Internal
2025-12-17 22:58:03.288863897,3593,232.33,Emergency
2025-12-04 09:02:45.038650274,1416,252.34,Internal
2025-12-21 15:53:23.660712004,1702,0.0,International
2025-12-21 19:08:57.036808729,2016,490.01,Internal
2025-12-09 02:36:46.596006393,3517,112.96,International
2025-12-29 15:07:01.368067265,328,0.0,Internal
2025-12-24 03:16:06.115383625,2750,457.56,Internal
2025-12-17 23:13:58.717566252,2768,0.0,Internal
2025-12-24 03:33:56.255286455,2581,0.0,Internal
2025-12-11 05:13:24.902741671,302,0.0,Internal
2025-12-27 00:35:18.074647188,751,0.0,International
2025-12-16 02:31:23.115867138,1454,0.0,Internal
2025-12-15 14:10:47.529999256,2960,99.72,International
2025-12-09 19:38:24.345875740,1439,242.3,Internal
2025-12-21 09:56:47.994388342,1845,406.95,Internal
2025-12-19 04:55:51.285129070,854,442.68,Internal
2025-12-23 08:30:58.420931339,3550,0.0,Internal
2025-12-03 12:01:07.123309135,1209,487.9,International
2025-12-13 19:43:52.412319422,2916,270.87,Internal
2025-12-29 16:46:16.361517429,1833,472.89,Emergency
2025-12-12 09:30:18.941946030,2471,146.88,Internal
2025-12-10 21:07:49.090742350,2147,0.0,Internal
2025-12-28 18:36:49.626827002,3327,0.0,Internal
2025-12-09 03:04:12.485898018,914,94.77,Internal
2025-12-18 02:25:35.371654272,826,296.69,International
2025-12-10 07:16:10.395246506,145,316.98,Internal
2025-12-09 09:17:16.815661192,3038,0.0,Internal
2025-12-10 20:49:17.419818878,2575,299.45,Internal
2025-12-13 20:32:34.886618614,1827,54.85,International
2025-11-30 22:13:30.804604053,1041,244.08,Internal
2025-12-19 04:59:07.280829906,422,411.8,Internal
2025-12-29 07:36:09.328014135,2736,0.0,International
2025-12-26 14:54:50.036884069,2369,0.0,Internal
2025-12-07 05:31:30.646112919,137,0.0,Internal
2025-12-26 18:35:12.356843948,1540,0.0,Internal
2025-12-01 07:20:16.092279673,1454,321.56,Internal
2025-12-13 23:35:32.344366312,563,0.0,International
2025-12-21 22:00:21.585911036,566,419.4,Internal
2025-12-28 23:00:26.618275881,2785,310.5,Internal
2025-12-13 16:16:23.492460251,504,186.12,Internal
2025-12-09 04:15:49.986826658,3502,281.94,Internal
2025-12-27 14:58:09.638457298,1836,0.0,International
2025-12-11 15:47:41.040357590,3190,467.43,International
2025-12-17 07:17:16.083789825,2870,424.61,International
2025-12-09 20:58:30.855350733,155,446.5,Internal
2025-12-20 03:04:46.690919876,971,416.41,Internal
2025-12-27 07:54:32.922440767,3515,116.44,International
2025-11-30 13:16:43.805811167,2889,290.95,International
2025-12-16 04:21:21.762193680,73,0.0,Internal
2025-12-26 03:00:35.591276884,216,481.76,Internal
2025-12-21 02:57:25.736292839,2963,239.16,Internal
2025-11-30 22:11:18.631884098,901,121.61,Internal
2025-12-01 13:12:50.294596434,1776,324.72,International
2025-12-05 16:21:27.781430006,267,0.0,Internal
2025-12-11 04:04:01.319947004,3258,488.16,Internal
2025-12-09 07:05:28.435016632,2706,26.37,International
2025-12-18 18:42:31.847037077,2148,0.0,Internal
2025-12-08 07:52:27.352394104,3070,0.0,Internal
2025-12-13 03:22:43.734543562,2059,425.3,International
2025-12-22 04:46:27.732144356,2416,74.47,Internal
2025-12-07 18:43:50.420588255,3436,179.52,Internal
2025-12-15 21:47:56.391778708,2461,364.52,International
2025-12-27 01:28:35.758147478,396,0.0,Internal
2025-12-05 11:00:39.937216997,2004,442.25,Internal
2025-11-30 14:50:51.135115862,1901,51.22,Roaming
2025-12-25 20:51:43.398858786,3204,0.0,International
2025-12-05 13:59:18.582704544,477,388.7,Internal
2025-12-12 17:34:50.843964100,1612,0.0,International
2025-12-24 15:11:08.927839994,2907,254.5,Internal
2025-12-25 11:56:37.360862255,2230,0.0,Internal
2025-12-12 13:32:03.598636389,579,195.05,Internal
2025-12-14 05:05:51.294592619,1146,0.0,Internal
2025-12-17 12:18:42.914908648,436,0.0,Internal
2025-12-22 10:18:36.971128702,573,0.0,Roaming
2025-12-14 20:00:50.793082476,3259,428.72,Internal
2025-12-13 05:19:00.631654739,691,373.95,International
2025-12-24 10:37:35.277379990,3341,319.97,Internal
2025-12-08 00:58:02.911318302,2593,373.35,Internal
2025-12-18 09:20:39.830106258,3545,349.89,Internal
2025-12-21 14:32:06.757935047,2448,86.45,International
2025-12-18 07:47:55.330143929,1583,417.25,Internal
2025-12-04 04:23:26.006821632,1724,426.13,Internal
